CustomerID,LastPurchase,Frequency,Monetary,AvgAmount,Recency,AvgInterval,Last3MonthsPurchases,ChurnFlag
C8521,2025-07-27,4,18500.0,4625.0,97,64.66666666666667,0.0,1
C8522,2025-06-02,5,48400.0,9680.0,152,37.0,0.0,1
C8523,2025-10-12,8,112200.0,14025.0,20,36.57142857142857,4.0,0
C8524,2025-09-05,8,51500.0,6437.5,57,30.0,3.0,0
C8525,2025-09-23,3,44600.0,14866.666666666666,39,75.0,1.0,0
C8526,2025-09-19,9,104700.0,11633.333333333334,43,27.5,4.0,0
C8527,2025-07-30,7,87800.0,12542.857142857143,94,34.0,0.0,1
C8528,2025-06-23,4,52900.0,13225.0,131,12.666666666666666,0.0,1
C8529,2025-09-20,5,67300.0,13460.0,42,36.75,2.0,0
C8530,2025-10-08,4,48000.0,12000.0,24,80.66666666666667,1.0,0
C8531,2025-10-26,8,64600.0,8075.0,6,41.285714285714285,4.0,0
C8532,2025-10-25,12,129200.0,10766.666666666666,7,26.0,7.0,0
C8533,2025-10-08,3,43700.0,14566.666666666666,24,140.0,2.0,0
C8534,2025-10-13,11,147500.0,13409.09090909091,19,25.1,4.0,0
C8535,2025-10-16,11,90000.0,8181.818181818182,16,28.6,2.0,0
C8536,2025-09-19,7,85400.0,12200.0,43,43.166666666666664,3.0,0
C8537,2025-10-26,4,22500.0,5625.0,6,74.66666666666667,1.0,0
C8538,2025-09-26,9,82400.0,9155.555555555555,36,28.875,3.0,0
C8539,2025-09-04,5,53700.0,10740.0,58,34.25,2.0,0
C8540,2025-08-19,8,89200.0,11150.0,74,30.714285714285715,1.0,0
C8541,2025-10-28,8,74100.0,9262.5,4,37.857142857142854,3.0,0
C8542,2025-06-05,5,63100.0,12620.0,149,38.75,0.0,1
C8543,2025-07-28,5,42600.0,8520.0,96,33.75,0.0,1
C8544,2025-10-20,5,60500.0,12100.0,12,71.5,2.0,0
C8545,2025-08-28,2,26500.0,13250.0,65,235.0,1.0,0
C8546,2025-09-06,2,23100.0,11550.0,56,105.0,1.0,0
C8547,2025-09-01,7,78000.0,11142.857142857143,61,28.333333333333332,2.0,0
C8548,2025-10-14,10,95300.0,9530.0,18,30.333333333333332,2.0,0
C8549,2025-10-11,8,90500.0,11312.5,21,37.42857142857143,1.0,0
C8550,2025-09-02,4,36600.0,9150.0,60,60.666666666666664,1.0,0
C8551,2025-10-06,4,36000.0,9000.0,26,63.666666666666664,1.0,0
C8552,2025-10-22,6,66700.0,11116.666666666666,10,52.2,1.0,0
C8553,2025-09-26,6,78300.0,13050.0,36,52.4,2.0,0
C8554,2025-08-04,5,65600.0,13120.0,89,45.5,1.0,0
C8555,2025-10-11,4,49100.0,12275.0,21,48.0,2.0,0
C8556,2025-10-03,6,51600.0,8600.0,29,44.6,2.0,0
C8557,2025-07-05,8,89300.0,11162.5,119,26.285714285714285,0.0,1
C8558,2025-09-19,5,35600.0,7120.0,43,60.5,3.0,0
C8559,2025-10-24,7,78300.0,11185.714285714286,8,46.0,1.0,0
C8560,2025-09-24,5,48200.0,9640.0,38,65.5,2.0,0
C8561,2025-10-28,5,44600.0,8920.0,4,40.25,3.0,0
C8562,2025-07-21,2,19600.0,9800.0,103,176.0,0.0,1
C8563,2025-07-30,5,57900.0,11580.0,94,29.5,0.0,1
C8564,2025-08-04,7,52200.0,7457.142857142857,89,34.333333333333336,1.0,0
C8565,2025-10-04,7,74600.0,10657.142857142857,28,36.5,3.0,0
C8566,2025-10-13,8,88100.0,11012.5,19,40.57142857142857,2.0,0
C8567,2025-10-18,8,82300.0,10287.5,14,38.857142857142854,3.0,0
C8568,2025-08-29,6,36700.0,6116.666666666667,64,25.2,1.0,0
C8569,2025-08-31,7,55900.0,7985.714285714285,62,40.333333333333336,2.0,0
C8570,2025-09-12,8,82600.0,10325.0,50,27.714285714285715,3.0,0
C8571,2025-10-29,9,81000.0,9000.0,3,37.125,5.0,0
C8572,2025-10-08,6,62600.0,10433.333333333334,24,46.4,1.0,0
C8573,2025-10-03,3,42600.0,14200.0,29,94.5,1.0,0
C8574,2025-09-28,13,157000.0,12076.923076923076,34,21.416666666666668,4.0,0
C8575,2025-07-25,7,86900.0,12414.285714285714,99,32.5,0.0,1
C8576,2025-10-10,6,60000.0,10000.0,22,53.2,2.0,0
C8577,2025-08-18,5,68000.0,13600.0,75,55.0,1.0,0
C8578,2025-09-21,8,80500.0,10062.5,41,35.857142857142854,1.0,0
C8579,2025-10-18,5,65600.0,13120.0,14,62.75,1.0,0
C8580,2025-10-22,10,110100.0,11010.0,10,30.77777777777778,3.0,0
C8581,2025-09-01,4,53000.0,13250.0,61,62.0,1.0,0
C8582,2025-09-16,6,62600.0,10433.333333333334,46,42.8,2.0,0
C8583,2025-08-04,4,26800.0,6700.0,89,40.0,1.0,0
C8584,2025-09-07,5,60400.0,12080.0,55,58.5,1.0,0
C8585,2025-09-24,7,74500.0,10642.857142857143,38,41.0,1.0,0
C8586,2025-08-18,8,62500.0,7812.5,75,28.142857142857142,1.0,0
C8587,2025-10-21,9,93200.0,10355.555555555555,11,32.375,3.0,0
C8588,2025-09-10,7,73800.0,10542.857142857143,52,40.166666666666664,1.0,0
C8589,2025-09-01,7,90000.0,12857.142857142857,61,38.833333333333336,1.0,0
C8590,2025-09-07,5,70200.0,14040.0,55,59.75,1.0,0
C8591,2025-10-25,11,127000.0,11545.454545454546,7,25.6,4.0,0
C8592,2025-10-02,3,31900.0,10633.333333333334,30,55.0,2.0,0
C8593,2025-09-02,4,28300.0,7075.0,60,80.66666666666667,1.0,0
C8594,2025-09-25,5,53800.0,10760.0,37,52.5,1.0,0
C8595,2025-09-05,5,71200.0,14240.0,57,56.0,2.0,0
C8596,2025-10-18,5,68000.0,13600.0,14,58.75,2.0,0
C8597,2025-10-26,5,50600.0,10120.0,6,55.75,1.0,0
C8598,2025-06-04,2,13100.0,6550.0,150,151.0,0.0,1
C8599,2025-10-13,6,58300.0,9716.666666666666,19,55.4,3.0,0
C8600,2025-10-29,7,86800.0,12400.0,3,50.166666666666664,3.0,0
C8601,2025-10-19,8,76200.0,9525.0,13,32.714285714285715,4.0,0
C8602,2025-10-04,6,47800.0,7966.666666666667,28,44.0,2.0,0
C8603,2025-06-10,5,62900.0,12580.0,144,22.25,0.0,1
C8604,2025-10-30,7,88900.0,12700.0,2,35.0,1.0,0
C8605,2025-07-31,5,65800.0,13160.0,93,52.75,0.0,1
C8606,2025-09-13,6,65200.0,10866.666666666666,49,45.0,2.0,0
C8607,2025-09-03,7,81100.0,11585.714285714286,59,35.333333333333336,4.0,0
C8608,2025-10-25,3,34000.0,11333.333333333334,7,83.0,1.0,0
C8609,2025-10-04,5,44000.0,8800.0,28,65.5,1.0,0
C8610,2025-08-18,4,35700.0,8925.0,75,74.0,1.0,0
C8611,2025-09-21,5,63800.0,12760.0,41,47.5,3.0,0
C8612,2025-10-27,4,57800.0,14450.0,5,96.66666666666667,2.0,0
C8613,2025-09-22,8,82200.0,10275.0,40,32.285714285714285,4.0,0
C8614,2025-10-08,5,24100.0,4820.0,24,68.75,2.0,0
C8615,2025-09-22,7,66800.0,9542.857142857143,40,22.5,3.0,0
C8616,2025-10-15,7,96500.0,13785.714285714286,17,47.0,2.0,0
C8617,2025-10-19,8,109700.0,13712.5,13,39.42857142857143,3.0,0
C8618,2025-10-14,7,93800.0,13400.0,18,44.666666666666664,4.0,0
C8619,2025-10-17,9,82400.0,9155.555555555555,15,28.875,3.0,0
C8620,2025-10-09,5,64300.0,12860.0,23,59.5,1.0,0
C8621,2025-09-28,6,64600.0,10766.666666666666,34,53.4,1.0,0
C8622,2025-06-19,6,63800.0,10633.333333333334,135,23.6,0.0,1
C8623,2025-10-20,10,90900.0,9090.0,12,31.22222222222222,3.0,0
C8624,2025-09-04,10,115300.0,11530.0,58,25.333333333333332,4.0,0
C8625,2025-10-11,6,71300.0,11883.333333333334,21,55.4,2.0,0
C8626,2025-06-02,3,28000.0,9333.333333333334,152,60.5,0.0,1
C8627,2025-09-13,7,100800.0,14400.0,49,38.833333333333336,2.0,0
C8628,2025-10-22,9,70100.0,7788.888888888889,10,32.875,3.0,0
C8629,2025-10-25,9,86300.0,9588.888888888889,7,33.375,1.0,0
C8630,2025-10-17,8,69700.0,8712.5,15,32.57142857142857,3.0,0
C8631,2025-09-07,7,83600.0,11942.857142857143,55,36.166666666666664,2.0,0
C8632,2025-10-29,4,62300.0,15575.0,3,64.0,2.0,0
C8633,2025-10-24,3,26800.0,8933.333333333334,8,90.5,1.0,0
C8634,2025-10-28,7,89200.0,12742.857142857143,4,35.833333333333336,2.0,0
C8635,2025-10-20,11,126300.0,11481.818181818182,12,18.8,6.0,0
C8636,2025-06-07,7,62600.0,8942.857142857143,147,22.166666666666668,0.0,1
C8637,2025-10-02,7,80700.0,11528.57142857143,30,40.333333333333336,2.0,0
C8638,2025-09-05,5,62800.0,12560.0,57,60.0,1.0,0
C8639,2025-08-01,3,47700.0,15900.0,92,70.5,0.0,1
C8640,2025-06-09,6,48500.0,8083.333333333333,145,31.4,0.0,1
C8641,2025-10-05,7,75900.0,10842.857142857143,27,44.5,2.0,0
C8642,2025-06-30,6,53100.0,8850.0,124,21.8,0.0,1
C8643,2025-10-16,5,56900.0,11380.0,16,70.25,1.0,0
C8644,2025-10-20,3,24000.0,8000.0,12,130.5,1.0,0
C8645,2025-10-03,6,79500.0,13250.0,29,53.8,2.0,0
C8646,2025-10-21,7,79500.0,11357.142857142857,11,47.333333333333336,3.0,0
C8647,2025-08-22,5,58600.0,11720.0,71,43.75,1.0,0
C8648,2025-08-18,6,67800.0,11300.0,75,40.0,1.0,0
C8649,2025-09-24,7,73600.0,10514.285714285714,38,42.5,2.0,0
C8650,2025-06-22,6,86700.0,14450.0,132,28.4,0.0,1
C8651,2025-10-27,7,79300.0,11328.57142857143,5,41.5,4.0,0
C8652,2025-02-11,2,24000.0,12000.0,263,15.0,0.0,1
C8653,2025-10-03,11,122400.0,11127.272727272728,29,26.0,2.0,0
C8654,2025-10-10,6,75100.0,12516.666666666666,22,53.8,1.0,0
C8655,2025-10-11,18,199600.0,11088.888888888889,21,15.882352941176471,2.0,0
C8656,2025-10-04,7,83100.0,11871.42857142857,28,45.333333333333336,1.0,0
C8657,2025-04-28,1,7700.0,7700.0,187,41.833333333333336,0.0,1
C8658,2025-10-26,10,87400.0,8740.0,6,27.22222222222222,5.0,0
C8659,2025-08-08,4,45700.0,11425.0,85,59.333333333333336,1.0,0
C8660,2025-09-30,10,88300.0,8830.0,32,25.666666666666668,5.0,0
C8661,2025-08-12,4,37600.0,9400.0,81,50.666666666666664,1.0,0
C8662,2025-09-09,6,90200.0,15033.333333333334,53,31.0,2.0,0
C8663,2025-09-06,3,16900.0,5633.333333333333,56,122.5,1.0,0
C8664,2025-09-29,7,55200.0,7885.714285714285,33,41.833333333333336,2.0,0
C8665,2025-09-21,3,47100.0,15700.0,41,94.0,1.0,0
C8666,2025-09-12,7,73400.0,10485.714285714286,50,38.0,3.0,0
C8667,2025-10-26,5,47100.0,9420.0,6,59.25,2.0,0
C8668,2025-09-28,4,36800.0,9200.0,34,74.0,1.0,0
C8669,2025-09-08,8,68700.0,8587.5,54,27.428571428571427,2.0,0
C8670,2025-10-02,5,61000.0,12200.0,30,68.5,2.0,0
C8671,2025-10-04,5,49300.0,9860.0,28,46.0,1.0,0
C8672,2025-09-26,10,93600.0,9360.0,36,29.333333333333332,2.0,0
C8673,2025-09-18,7,78500.0,11214.285714285714,44,40.333333333333336,1.0,0
C8674,2025-09-28,13,148000.0,11384.615384615385,34,21.25,3.0,0
C8675,2025-10-27,5,73100.0,14620.0,5,46.25,2.0,0
C8676,2025-10-02,6,58400.0,9733.333333333334,30,51.0,1.0,0
C8677,2025-10-24,4,47000.0,11750.0,8,52.666666666666664,2.0,0
C8678,2025-08-17,6,82300.0,13716.666666666666,76,38.2,1.0,0
C8679,2025-09-28,7,79900.0,11414.285714285714,34,36.333333333333336,2.0,0
C8680,2025-10-18,8,71500.0,8937.5,14,28.571428571428573,3.0,0
C8681,2025-09-29,6,81700.0,13616.666666666666,33,48.6,2.0,0
C8682,2025-10-25,6,84900.0,14150.0,7,38.2,3.0,0
C8683,2025-09-23,7,64900.0,9271.42857142857,39,43.166666666666664,1.0,0
C8684,2025-10-22,6,77300.0,12883.333333333334,10,41.8,2.0,0
C8685,2025-02-18,1,17000.0,17000.0,256,41.833333333333336,0.0,1
C8686,2025-10-24,5,60800.0,12160.0,8,69.0,1.0,0
C8687,2025-10-09,8,99100.0,12387.5,23,37.42857142857143,3.0,0
C8688,2025-05-22,5,70100.0,14020.0,163,33.0,0.0,1
C8689,2025-10-28,6,73500.0,12250.0,4,50.8,1.0,0
C8690,2025-08-25,7,63400.0,9057.142857142857,68,31.5,1.0,0
C8691,2025-07-27,5,64000.0,12800.0,97,42.0,0.0,1
C8692,2025-10-27,4,31100.0,7775.0,5,84.33333333333333,2.0,0
C8693,2025-10-09,3,23600.0,7866.666666666667,23,118.5,2.0,0
C8694,2025-10-22,5,63400.0,12680.0,10,25.25,3.0,0
C8695,2025-10-10,7,95000.0,13571.42857142857,22,32.333333333333336,3.0,0
C8696,2025-10-04,5,54200.0,10840.0,28,65.5,2.0,0
C8697,2025-09-05,8,73800.0,9225.0,57,32.714285714285715,1.0,0
C8698,2025-07-27,5,66500.0,13300.0,97,48.75,0.0,1
C8699,2025-06-16,3,32100.0,10700.0,138,66.0,0.0,1
C8700,2025-10-28,6,61200.0,10200.0,4,57.2,4.0,0
C8701,2025-08-10,3,47600.0,15866.666666666666,83,87.0,1.0,0
C8702,2025-10-02,8,88400.0,11050.0,30,35.285714285714285,1.0,0
C8703,2025-08-29,6,69700.0,11616.666666666666,64,38.6,2.0,0
C8704,2025-10-06,3,18100.0,6033.333333333333,26,105.5,1.0,0
C8705,2025-09-11,6,67800.0,11300.0,51,42.0,2.0,0
C8706,2025-09-28,6,66100.0,11016.666666666666,34,52.2,2.0,0
C8707,2025-09-23,2,19100.0,9550.0,39,59.0,1.0,0
C8708,2025-10-23,10,99200.0,9920.0,9,32.22222222222222,2.0,0
C8709,2025-10-15,11,108300.0,9845.454545454546,17,22.4,4.0,0
C8710,2025-10-09,5,28200.0,5640.0,23,29.5,2.0,0
C8711,2025-07-13,8,97700.0,12212.5,111,26.142857142857142,0.0,1
C8712,2025-10-30,5,58800.0,11760.0,2,70.25,2.0,0
C8713,2025-10-19,5,39200.0,7840.0,13,41.0,1.0,0
C8714,2025-09-24,10,118300.0,11830.0,38,28.555555555555557,2.0,0
C8715,2025-10-06,5,59100.0,11820.0,26,67.75,1.0,0
C8716,2025-06-02,6,57900.0,9650.0,152,26.6,0.0,1
C8717,2025-10-01,4,26900.0,6725.0,31,74.0,2.0,0
C8718,2025-09-14,6,61800.0,10300.0,48,47.0,2.0,0
C8719,2025-10-27,3,29900.0,9966.666666666666,5,42.0,3.0,0
C8720,2025-10-19,8,98100.0,12262.5,13,32.285714285714285,3.0,0
C8721,2025-09-21,7,82600.0,11800.0,41,26.166666666666668,2.0,0
C8722,2025-10-14,6,56100.0,9350.0,18,47.4,3.0,0
C8723,2025-09-15,3,28000.0,9333.333333333334,47,35.5,2.0,0
C8724,2025-08-16,3,39700.0,13233.333333333334,77,102.0,1.0,0
C8725,2025-06-24,7,122100.0,17442.85714285714,130,17.5,0.0,1
C8726,2025-09-25,5,46400.0,9280.0,37,40.25,1.0,0
C8727,2025-10-06,4,46900.0,11725.0,26,82.0,3.0,0
C8728,2025-10-27,8,70900.0,8862.5,5,38.142857142857146,3.0,0
C8729,2025-03-28,2,28800.0,14400.0,218,61.0,0.0,1
C8730,2025-08-26,5,41100.0,8220.0,67,56.75,1.0,0
C8731,2025-06-11,5,67200.0,13440.0,143,38.5,0.0,1
C8732,2025-09-12,7,53800.0,7685.714285714285,50,40.333333333333336,1.0,0
C8733,2025-10-09,7,94200.0,13457.142857142857,23,42.666666666666664,3.0,0
C8734,2025-09-02,6,50200.0,8366.666666666666,60,34.8,2.0,0
C8735,2025-09-09,4,71100.0,17775.0,53,27.0,2.0,0
C8736,2025-10-21,6,51200.0,8533.333333333334,11,54.0,2.0,0
C8737,2025-07-20,2,27900.0,13950.0,104,111.0,0.0,1
C8738,2025-08-24,5,59700.0,11940.0,69,47.25,1.0,0
C8739,2025-10-15,5,70200.0,14040.0,17,63.5,1.0,0
C8740,2025-02-23,3,24800.0,8266.666666666666,251,7.5,0.0,1
C8741,2025-06-30,5,64200.0,12840.0,124,34.25,0.0,1
C8742,2025-10-06,4,63200.0,15800.0,26,50.0,1.0,0
C8743,2025-08-27,3,32200.0,10733.333333333334,66,117.5,2.0,0
C8744,2025-10-11,7,89100.0,12728.57142857143,21,30.166666666666668,3.0,0
C8745,2025-09-23,8,75500.0,9437.5,39,37.57142857142857,2.0,0
C8746,2025-09-26,7,51700.0,7385.714285714285,36,44.166666666666664,2.0,0
C8747,2025-10-29,7,85700.0,12242.857142857143,3,47.666666666666664,4.0,0
C8748,2025-10-30,5,31400.0,6280.0,2,52.25,2.0,0
C8749,2025-10-12,6,49500.0,8250.0,20,37.0,4.0,0
C8750,2025-09-07,3,39300.0,13100.0,55,81.0,1.0,0
C8751,2025-10-28,7,75900.0,10842.857142857143,4,44.166666666666664,3.0,0
C8752,2025-10-24,8,86400.0,10800.0,8,35.142857142857146,2.0,0
C8753,2025-10-30,2,20200.0,10100.0,2,27.0,2.0,0
C8754,2025-10-08,8,36600.0,4575.0,24,26.285714285714285,4.0,0
C8755,2025-10-25,7,69800.0,9971.42857142857,7,44.0,3.0,0
C8756,2025-09-04,10,114300.0,11430.0,58,26.0,2.0,0
C8757,2025-10-04,9,88100.0,9788.888888888889,28,32.125,2.0,0
C8758,2025-09-07,6,49100.0,8183.333333333333,55,47.8,2.0,0
C8759,2025-08-23,7,91800.0,13114.285714285714,70,38.5,2.0,0
C8760,2025-05-29,6,70200.0,11700.0,156,28.8,0.0,1
C8761,2025-07-20,6,54200.0,9033.333333333334,104,39.8,0.0,1
C8762,2025-04-12,3,21500.0,7166.666666666667,203,7.0,0.0,1
C8763,2025-10-02,9,95400.0,10600.0,30,33.25,2.0,0
C8764,2025-08-29,5,67400.0,13480.0,64,54.5,2.0,0
C8765,2025-10-10,6,53100.0,8850.0,22,53.4,1.0,0
C8766,2025-09-09,4,32800.0,8200.0,53,50.0,2.0,0
C8767,2025-09-12,7,79500.0,11357.142857142857,50,36.666666666666664,2.0,0
C8768,2025-10-08,7,83900.0,11985.714285714286,24,38.166666666666664,2.0,0
C8769,2025-10-10,3,35400.0,11800.0,22,94.5,1.0,0
C8770,2025-10-28,4,39700.0,9925.0,4,78.33333333333333,1.0,0
C8771,2025-10-10,7,85900.0,12271.42857142857,22,38.0,3.0,0
C8772,2025-09-27,3,31700.0,10566.666666666666,35,93.5,1.0,0
C8773,2025-10-02,4,45100.0,11275.0,30,72.66666666666667,1.0,0
C8774,2025-10-12,6,35700.0,5950.0,20,31.4,4.0,0
C8775,2025-09-26,9,107800.0,11977.777777777777,36,33.125,2.0,0
C8776,2025-08-10,7,80100.0,11442.857142857143,83,23.166666666666668,2.0,0
C8777,2025-09-26,7,58900.0,8414.285714285714,36,42.166666666666664,1.0,0
C8778,2025-07-20,5,46400.0,9280.0,104,47.5,0.0,1
C8779,2025-09-15,10,100800.0,10080.0,47,24.444444444444443,4.0,0
C8780,2025-07-23,4,49200.0,12300.0,101,48.0,0.0,1
C8781,2025-10-24,4,51200.0,12800.0,8,89.0,1.0,0
C8782,2025-10-26,8,87800.0,10975.0,6,39.57142857142857,2.0,0
C8783,2025-09-13,3,27700.0,9233.333333333334,49,98.5,1.0,0
C8784,2025-09-26,5,39400.0,7880.0,36,45.25,1.0,0
C8785,2025-09-17,3,29000.0,9666.666666666666,45,37.5,2.0,0
C8786,2025-10-14,3,17700.0,5900.0,18,43.0,2.0,0
C8787,2025-08-31,6,71200.0,11866.666666666666,62,37.0,2.0,0
C8788,2025-10-17,7,55000.0,7857.142857142857,15,48.0,4.0,0
C8789,2025-10-27,11,95800.0,8709.09090909091,5,23.9,5.0,0
C8790,2025-10-14,6,64600.0,10766.666666666666,18,38.6,2.0,0
C8791,2025-09-04,8,85200.0,10650.0,58,32.285714285714285,1.0,0
C8792,2025-10-25,6,86500.0,14416.666666666666,7,27.6,4.0,0
C8793,2025-10-20,3,39400.0,13133.333333333334,12,139.5,1.0,0
C8794,2025-09-10,7,66100.0,9442.857142857143,52,30.833333333333332,2.0,0
C8795,2025-10-18,4,26900.0,6725.0,14,76.0,1.0,0
C8796,2025-10-12,8,92200.0,11525.0,20,36.857142857142854,3.0,0
C8797,2025-10-13,12,153600.0,12800.0,19,25.727272727272727,5.0,0
C8798,2025-10-25,4,45300.0,11325.0,7,98.66666666666667,1.0,0
C8799,2025-10-08,6,68800.0,11466.666666666666,24,36.4,3.0,0
C8800,2025-09-27,8,98600.0,12325.0,35,38.142857142857146,1.0,0
C8801,2025-10-01,6,49700.0,8283.333333333334,31,43.6,2.0,0
C8802,2025-10-22,10,70500.0,7050.0,10,32.44444444444444,5.0,0
C8803,2025-10-11,2,24700.0,12350.0,21,65.0,2.0,0
C8804,2025-10-09,11,145400.0,13218.181818181818,23,28.0,2.0,0
C8805,2025-09-27,7,91100.0,13014.285714285714,35,44.666666666666664,1.0,0
C8806,2025-08-31,6,67300.0,11216.666666666666,62,35.8,1.0,0
C8807,2025-09-16,6,58900.0,9816.666666666666,46,47.8,1.0,0
C8808,2025-09-29,7,62600.0,8942.857142857143,33,44.166666666666664,1.0,0
C8809,2025-09-05,6,76300.0,12716.666666666666,57,43.8,1.0,0
C8810,2025-10-04,7,74900.0,10700.0,28,43.5,2.0,0
C8811,2025-08-11,4,14800.0,3700.0,82,69.0,2.0,0
C8812,2025-10-08,6,46100.0,7683.333333333333,24,52.8,3.0,0
C8813,2025-07-28,4,29500.0,7375.0,96,40.333333333333336,0.0,1
C8814,2025-10-28,11,123600.0,11236.363636363636,4,29.0,4.0,0
C8815,2025-05-17,3,15800.0,5266.666666666667,168,61.5,0.0,1
C8816,2025-08-23,6,80200.0,13366.666666666666,70,36.4,2.0,0
C8817,2025-10-24,8,84200.0,10525.0,8,39.285714285714285,2.0,0
C8818,2025-06-17,5,59200.0,11840.0,137,27.75,0.0,1
C8819,2025-10-12,10,103500.0,10350.0,20,31.555555555555557,3.0,0
C8820,2025-09-18,6,73800.0,12300.0,44,44.2,3.0,0
C8821,2025-08-20,7,58000.0,8285.714285714286,73,33.5,3.0,0
C8822,2025-09-03,5,60300.0,12060.0,59,42.0,2.0,0
C8823,2025-10-15,7,63600.0,9085.714285714286,17,39.0,1.0,0
C8824,2025-10-07,2,10700.0,5350.0,25,39.0,2.0,0
C8825,2025-10-14,5,51500.0,10300.0,18,38.5,2.0,0
C8826,2025-10-23,5,31600.0,6320.0,9,41.25,2.0,0
C8827,2025-10-09,9,97700.0,10855.555555555555,23,34.875,3.0,0
C8828,2025-10-26,8,111100.0,13887.5,6,41.714285714285715,3.0,0
C8829,2025-06-10,5,63300.0,12660.0,144,22.75,0.0,1
C8830,2025-09-19,8,52500.0,6562.5,43,31.285714285714285,3.0,0
C8831,2025-10-22,4,51600.0,12900.0,10,79.66666666666667,1.0,0
C8832,2025-10-18,9,74400.0,8266.666666666666,14,20.5,8.0,0
C8833,2025-10-07,7,90000.0,12857.142857142857,25,45.333333333333336,2.0,0
C8834,2025-10-14,8,49800.0,6225.0,18,35.714285714285715,3.0,0
C8835,2025-10-06,10,118900.0,11890.0,26,29.444444444444443,2.0,0
C8836,2025-09-11,5,35500.0,7100.0,51,44.5,1.0,0
C8837,2025-10-29,6,57000.0,9500.0,3,50.8,3.0,0
C8838,2025-09-13,6,62300.0,10383.333333333334,49,41.8,2.0,0
C8839,2025-09-08,9,91600.0,10177.777777777777,54,24.5,3.0,0
C8840,2025-10-12,7,77100.0,11014.285714285714,20,39.333333333333336,2.0,0
C8841,2025-07-06,4,46300.0,11575.0,118,26.333333333333332,0.0,1
C8842,2025-09-03,6,39200.0,6533.333333333333,59,48.8,1.0,0
C8843,2025-09-25,8,95100.0,11887.5,37,34.714285714285715,4.0,0
C8844,2025-10-01,6,44100.0,7350.0,31,50.4,3.0,0
C8845,2025-10-25,7,66300.0,9471.42857142857,7,44.166666666666664,2.0,0
C8846,2025-10-12,8,71500.0,8937.5,20,39.0,4.0,0
C8847,2025-09-12,3,25500.0,8500.0,50,108.0,2.0,0
C8848,2025-09-27,9,109800.0,12200.0,35,26.875,1.0,0
C8849,2025-09-30,7,107300.0,15328.57142857143,32,44.5,5.0,0
C8850,2025-09-21,9,125800.0,13977.777777777777,41,28.25,3.0,0
C8851,2025-10-26,10,110100.0,11010.0,6,30.0,3.0,0
C8852,2025-05-30,2,20400.0,10200.0,155,1.0,0.0,1
C8853,2025-08-14,7,84200.0,12028.57142857143,79,36.333333333333336,2.0,0
C8854,2025-08-11,7,74900.0,10700.0,82,36.166666666666664,1.0,0
C8855,2025-10-23,7,52700.0,7528.571428571428,9,47.5,1.0,0
C8856,2025-10-13,8,105100.0,13137.5,19,39.857142857142854,2.0,0
C8857,2025-09-17,5,50500.0,10100.0,45,52.75,2.0,0
C8858,2025-09-22,8,76900.0,9612.5,40,26.571428571428573,1.0,0
C8859,2025-10-22,4,54300.0,13575.0,10,94.66666666666667,2.0,0
C8860,2025-10-18,5,61300.0,12260.0,14,52.0,1.0,0
C8861,2025-10-21,3,43000.0,14333.333333333334,11,146.0,1.0,0
C8862,2025-10-06,7,73400.0,10485.714285714286,26,39.0,4.0,0
C8863,2025-07-06,5,67100.0,13420.0,118,44.0,0.0,1
C8864,2025-10-30,9,91500.0,10166.666666666666,2,28.625,3.0,0
C8865,2025-04-11,2,26100.0,13050.0,204,2.0,0.0,1
C8866,2025-10-28,2,15800.0,7900.0,4,35.0,2.0,0
C8867,2025-10-10,6,84000.0,14000.0,22,56.2,1.0,0
C8868,2025-10-02,9,94400.0,10488.888888888889,30,26.625,4.0,0
C8869,2025-03-05,2,9400.0,4700.0,241,9.0,0.0,1
C8870,2025-09-13,6,47200.0,7866.666666666667,49,39.2,2.0,0
C8871,2025-08-20,6,58500.0,9750.0,73,36.0,2.0,0
C8872,2025-09-09,7,76200.0,10885.714285714286,53,36.333333333333336,1.0,0
C8873,2025-09-22,7,54600.0,7800.0,40,41.5,3.0,0
C8874,2025-08-06,7,62800.0,8971.42857142857,87,35.166666666666664,1.0,0
C8875,2025-08-17,5,48700.0,9740.0,76,50.25,1.0,0
C8876,2025-10-26,8,99600.0,12450.0,6,40.0,4.0,0
C8877,2025-06-06,3,37500.0,12500.0,148,17.5,0.0,1
C8878,2025-10-06,8,86900.0,10862.5,26,23.857142857142858,4.0,0
C8879,2025-08-05,5,47400.0,9480.0,88,51.25,1.0,0
C8880,2025-09-12,3,18800.0,6266.666666666667,50,75.5,1.0,0
C8881,2025-10-25,7,65600.0,9371.42857142857,7,39.833333333333336,3.0,0
C8882,2025-10-07,10,114300.0,11430.0,25,30.0,2.0,0
C8883,2025-07-05,2,36900.0,18450.0,119,152.0,0.0,1
C8884,2025-10-27,9,123600.0,13733.333333333334,5,31.0,5.0,0
C8885,2025-08-19,7,79800.0,11400.0,74,30.333333333333332,1.0,0
C8886,2025-10-11,8,74800.0,9350.0,21,40.0,3.0,0
C8887,2025-09-12,8,79200.0,9900.0,50,34.714285714285715,1.0,0
C8888,2025-05-30,7,63800.0,9114.285714285714,155,24.166666666666668,0.0,1
C8889,2025-10-26,6,48300.0,8050.0,6,54.0,1.0,0
C8890,2025-08-25,8,91100.0,11387.5,68,32.285714285714285,3.0,0
C8891,2025-09-29,5,46300.0,9260.0,33,41.25,2.0,0
